crop_season_winter,species_mix_barley_lupin,species_mix_barley_pea,species_mix_wheat_aestivum_lentil,species_mix_wheat_aestivum_pea,species_mix_wheat_turgidum_chickpea,species_mix_wheat_turgidum_fababean,species_mix_wheat_turgidum_pea,density_factor_0.15_1,density_factor_0.17_1,density_factor_0.17_1.3,density_factor_0.33_0.5,density_factor_0.33_0.66,density_factor_0.33_0.7,density_factor_0.33_1,density_factor_0.33_1.3,density_factor_0.3_0.7,density_factor_0.5_0.5,density_factor_0.5_1,density_factor_0.67_0.5,density_factor_0.67_1,density_factor_0.7_0.3,density_factor_0.7_0.5,cultivar_mix_apache_lucy,cultivar_mix_cezanne_balltrap,cultivar_mix_cezanne_dove,cultivar_mix_cezanne_isard,cultivar_mix_cezanne_lucy,cultivar_mix_isildur_dukat,cultivar_mix_isildur_frilene,cultivar_mix_isildur_lucy,cultivar_mix_isildur_partner,cultivar_mix_l1823_aoph10,cultivar_mix_l1823_castel,cultivar_mix_l1823_diver,cultivar_mix_l1823_elmo,cultivar_mix_l1823_geronimo,cultivar_mix_l1823_irena,cultivar_mix_l1823_isard,cultivar_mix_l1823_kazar,cultivar_mix_l1823_lucy,cultivar_mix_l1823_nordica,cultivar_mix_lysiba_agadir,cultivar_mix_lysiba_bohatyr,cultivar_mix_lysiba_columbo,cultivar_mix_lysiba_prima,cultivar_mix_nefer_aoph10,cultivar_mix_nefer_castel,cultivar_mix_nefer_geronimo,cultivar_mix_nefer_irena,cultivar_mix_nefer_lucy,cultivar_mix_neodur_lucy,cultivar_mix_orjaune_lucy,cultivar_mix_otira_agadir,cultivar_mix_otira_bohatyr,cultivar_mix_otira_columbo,cultivar_mix_otira_prima,cultivar_mix_scarlett_baccara,cultivar_mix_sculptur_aoph10,cultivar_mix_sculptur_castel,cultivar_mix_sculptur_diver,cultivar_mix_sculptur_geronimo,cultivar_mix_sculptur_irena,cultivar_mix_sculptur_isard,cultivar_mix_sculptur_kazar,cultivar_mix_sculptur_lucy,cultivar_mix_sculptur_nordica,cultivar_mix_togano_anicia,cultivar_mix_togano_beluga,cultivar_mix_togano_flora,cultivar_mix_togano_rosana,cultivar_mix_valbona_anicia,cultivar_mix_valbona_beluga,cultivar_mix_valbona_flora,cultivar_mix_valbona_rosana,mixing_pattern_within_row,mixture_design_substitutive,pest_control_yes,density_category_low,density_category_medium-high,density_category_medium-low,swc_category_low,swc_category_medium-high,swc_category_medium-low,gdd_category_low,gdd_category_medium-high,gdd_category_medium-low,precip_category_low,precip_category_medium-high,precip_category_medium-low,plant_density,density_relative,n_amount,interrow,irrigation_amount,p_amount,plot_long,soil_awc,soil_clay,soil_sand,soil_silt,soil_ph,nitrogen_residual,heat_stress_days,total_precipitation,total_solar_radiation,high_humidity_days,growing_days,density_error,density_n_ratio,crowding,soil_water_capacity,GDD,stress_index
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.5,0.5,0.0,0.175,0.0,0.0,1.15,291.5,0.25,0.08,0.67,7.31,41.0,22.0,1311.15,8763.59,429.0,251.0,-9.5,0.0,0.0,-0.372,2505.120779753762,0.435270379338176
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,137.34567901234533,0.5,0.0,0.162,0.0,0.0,1.502459,230.0,0.3,0.4,0.3,8.1,41.0,81.0,1674.71,10126.02,338.0,247.0,-2.654320987654671,0.0,0.0,-0.51,2880.709302325581,0.6461149020471055
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.44,0.5,80.0,0.145,20.0,0.0,1.497911,324.84063359499675,0.26,0.28,0.34,8.3,100.32300305199568,69.0,1395.83,10201.9,304.0,243.0,-4.559999999999999,0.318,0.0,-0.552,2940.9774041095893,0.5627779000660357
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.96,0.5,140.0,0.145,20.0,0.0,1.497911,324.84063359499675,0.26,0.28,0.34,8.3,100.32300305199568,69.0,1395.83,10201.9,304.0,243.0,-2.039999999999999,0.1997142857142857,0.0,-0.552,2940.9774041095893,0.5627779000660357
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.80070546737213,0.5,90.0,0.18,0.0,0.0,-0.962133,291.5,0.277,0.278,0.421,6.0,59.3,0.0,1592.27,9015.77,540.0,252.0,-1.1992945326278672,0.4311189496374681,0.0,0.3137,1631.112229822161,0.4160246533127889
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,74.74747474747475,0.17,0.0,0.165,0.0,0.0,1.496384,294.0,0.24,0.54,0.22,7.9,31.227477029670656,63.0,1547.32,10355.98,281.0,129.0,-0.2525252525252455,0.0,0.0,-0.524,1504.2133356164384,0.5164869029275809
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,150.2057613168724,0.5,60.0,0.162,0.0,66.0,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,35.0,75.0,1538.94,10190.42,336.0,237.0,0.2057613168724117,2.503429355281207,0.0,-0.3668736568745356,2715.5995684931504,0.6160026414263702
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,127.05761316872427,0.5,0.0,0.162,0.0,0.0,1.501086,259.0,0.39,0.2,0.41,7.0,36.0,93.0,1301.25,10380.84,273.0,232.0,-12.942386831275726,0.0,0.0,0.349,2799.632229822161,0.6531807175874973
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,248.48484848484847,1.0,0.0,0.165,0.0,0.0,1.496384,294.0,0.24,0.54,0.22,7.9,31.227477029670656,63.0,1547.32,10355.98,281.0,129.0,-51.51515151515153,0.0,0.0,-0.524,1504.2133356164384,0.5164869029275809
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.88095238095238,0.3,0.0,0.145,0.0,0.0,-0.666344,291.5,0.14,0.43,0.43,6.0,41.0,4.0,1454.85,9318.41,450.0,233.0,-12.11904761904762,0.0,0.0,0.278,1888.0984473324213,0.3657348301416098
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,143.43434343434342,0.33,0.0,0.165,0.0,0.0,1.496384,294.0,0.24,0.54,0.22,7.9,31.227477029670656,63.0,1547.32,10355.98,281.0,123.0,-6.565656565656582,0.0,0.0,-0.524,1434.2499246575342,0.5164869029275809
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,59.75,1.0,0.0,0.175,0.0,0.0,1.15,291.5,0.25,0.08,0.67,7.31,41.0,22.0,1311.15,8763.59,429.0,251.0,-20.25,0.0,0.0,-0.372,2505.120779753762,0.435270379338176
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.5681818181818,0.5,0.0,0.145,0.0,0.0,-0.666344,291.5,0.1173,0.461,0.4216,5.7,41.0,18.0,1532.13,9026.1,463.0,244.0,-49.4318181818182,0.0,0.0,0.269495,2405.908520547945,0.4424169051287695
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,291.9191919191919,1.0,0.0,0.165,0.0,0.0,1.496384,294.0,0.24,0.54,0.22,7.9,31.227477029670656,63.0,1547.32,10355.98,281.0,123.0,-8.080808080808083,0.0,0.0,-0.524,1434.2499246575342,0.5164869029275809
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.195707070707066,0.5,45.0,0.175,0.0,0.0,-0.962133,291.5,0.164,0.261,0.575,6.3,64.5,11.0,1636.91,9026.1,500.0,241.0,-4.804292929292934,0.7821268237934903,0.0,0.3142,2317.0895479452056,0.4375889647076088
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.85858585858587,0.17,0.0,0.165,0.0,0.0,1.496384,294.0,0.24,0.54,0.22,7.9,31.227477029670656,63.0,1547.32,10355.98,281.0,123.0,10.858585858585869,0.0,0.0,-0.524,1434.2499246575342,0.5164869029275809
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,257.5757575757576,1.0,0.0,0.165,0.0,0.0,1.496384,294.0,0.24,0.54,0.22,7.9,31.227477029670656,63.0,1547.32,10355.98,281.0,129.0,-42.42424242424238,0.0,0.0,-0.524,1504.2133356164384,0.5164869029275809
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,115.52028218694886,0.5,45.0,0.18,0.0,0.0,-0.962133,291.5,0.277,0.278,0.421,6.0,59.3,0.0,1592.27,9015.77,540.0,252.0,-14.479717813051138,2.567117381932197,0.0,0.3137,1631.112229822161,0.4160246533127889
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,269.6969696969697,1.0,0.0,0.165,0.0,0.0,1.496384,294.0,0.24,0.54,0.22,7.9,31.227477029670656,63.0,1547.32,10355.98,281.0,123.0,-30.30303030303031,0.0,0.0,-0.524,1434.2499246575342,0.5164869029275809
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,153.125,0.7,0.0,0.145,0.0,0.0,-0.666344,291.5,0.1173,0.461,0.4216,5.7,41.0,18.0,1532.13,9026.1,463.0,244.0,-56.875,0.0,0.0,0.269495,2405.908520547945,0.4424169051287695
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.083333333333336,0.15,0.0,0.175,0.0,0.0,1.15,291.5,0.25,0.08,0.67,7.31,41.0,22.0,1311.15,8763.59,429.0,251.0,1.5833333333333357,0.0,0.0,-0.372,2505.120779753762,0.435270379338176
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,128.10457517666666,0.5,90.0,0.17,0.0,0.0,1.15,291.5,0.21,0.07,0.72,7.31,19.0,21.0,1272.91,9058.69,382.0,256.0,3.104575176666657,1.4233841686296296,0.0,-0.3739999999999999,2190.395616438356,0.3942989214175655
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,162.5514403292181,0.67,60.0,0.162,0.0,66.0,1.503131,291.5,0.2154873164218958,0.6164052968308288,0.5229416844123437,7.393333333333333,35.0,75.0,1538.94,10190.42,336.0,237.0,-37.44855967078189,2.709190672153635,0.0,-0.3668736568745356,2715.5995684931504,0.6160026414263702
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.679012345679,0.5,0.0,0.162,0.0,0.0,1.501086,259.0,0.39,0.2,0.41,7.0,36.0,93.0,1301.25,10380.84,273.0,232.0,10.679012345678998,0.0,1.0,0.349,2799.632229822161,0.6531807175874973
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.16666666666666,0.5,0.0,0.175,0.0,0.0,1.15,291.5,0.25,0.08,0.67,7.31,41.0,22.0,1311.15,8763.59,429.0,251.0,9.166666666666655,0.0,1.0,-0.372,2505.120779753762,0.435270379338176
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,65.993265993266,0.17,0.0,0.165,0.0,0.0,1.502459,291.5,0.245307968437062,0.527927226543287,0.226764805019651,7.9,20.0,83.0,1524.77,10345.18,293.0,120.0,-9.006734006734007,0.0,0.0,-0.5210546484649512,1393.206566347469,0.6209699904615159
